e_node_id,degree,in_degree,out_degree,clustering,pagerank
2176,19,10,9,0.5546875,0.00035454048575050815
2177,6,0,6,0.13333333333333333,6.45240993381665e-05
2178,7,5,2,0.3,0.0009632664633970081
2179,6,1,5,0.4166666666666667,7.77406846476358e-05
2180,9,3,6,0.4142857142857143,0.0001049274970354471
2181,7,2,5,0.07894736842105263,0.0001513234753018125
2182,17,6,11,0.4153846153846154,0.00038838008581353175
2183,6,1,5,0.13333333333333333,7.914595348255756e-05
2184,6,0,6,0.16666666666666666,6.45240993381665e-05
2185,9,4,5,0.21052631578947367,0.00021922278200815854
2186,54,26,28,0.4160919540229885,0.0005626943933387752
2187,20,9,11,0.7586206896551724,0.00022783520106298667
2188,9,1,8,0.12857142857142856,7.121583038873328e-05
2189,14,4,10,0.46551724137931033,0.0001408753840834088
2190,12,0,12,0.25757575757575757,6.45240993381665e-05
2191,7,4,3,0.25,0.000336747812824782
2192,4,1,3,0.2,8.324906423798668e-05
2193,6,1,5,0.07142857142857142,0.0001395390401085276
2194,4,1,3,0.08333333333333333,0.0005176545657846163
2195,5,1,4,0.2222222222222222,8.811259358922874e-05
2196,10,5,5,1.0,0.00024399314750776595
2197,55,41,14,0.15036496350364964,0.0010346645717179464
2198,24,16,8,0.5602189781021898,0.0002735387254919395
2199,30,13,17,0.5653950953678474,0.00035410718460852247
2200,14,6,8,0.36470588235294116,0.00038298646360148065
2201,2,0,2,1.0,6.45240993381665e-05
2202,18,9,9,0.3547297297297297,0.00020234615436628026
2203,17,8,9,0.8571428571428571,0.00020893752176334913
2204,13,2,11,0.13815789473684212,0.0001227909613474921
2205,3,0,3,0.6666666666666666,6.45240993381665e-05
2206,29,14,15,0.8918575063613231,0.0002365043414668037
2207,11,5,6,0.8,0.00025006664366289974
2208,13,2,11,0.11038961038961038,8.658946196659929e-05
2209,11,5,6,0.64,0.00015855289481747
2210,6,0,6,0.26666666666666666,6.45240993381665e-05
2211,12,5,7,0.7073170731707317,0.00014972017285759323
2212,3,0,3,0.16666666666666666,6.45240993381665e-05
2213,30,14,16,0.8376777251184834,0.00023730168201608343
2214,6,1,5,0.03571428571428571,8.699770283837449e-05
2215,18,9,9,0.45614035087719296,0.00053480300261435
2216,11,2,9,0.26851851851851855,9.348258042121059e-05
2217,6,1,5,0.08333333333333333,7.77406846476358e-05
2218,30,13,17,0.26869158878504673,0.0009525477634413185
2219,10,1,9,0.21428571428571427,7.125395797641472e-05
2220,12,3,9,0.20454545454545456,0.00010991070066541486
2221,2,0,2,1.0,6.45240993381665e-05
2222,11,4,7,0.1792452830188679,0.00014517441809771295
2223,21,8,13,0.6158536585365854,0.00019303651483829388
2224,25,12,13,0.639344262295082,0.0003170413891782717
2225,5,1,4,0.8888888888888888,8.160778130616621e-05
2226,10,5,5,0.5365853658536586,0.00016926112291059889
2227,4,1,3,0.5,9.003564603751244e-05
2228,8,1,7,0.37037037037037035,7.495498734727421e-05
2229,7,3,4,0.2222222222222222,0.0004504345790291705
2230,21,9,12,0.6687116564417178,0.00022783520106298667
2231,38,18,20,0.6387987012987013,0.0004538947430071547
2232,13,1,12,0.3116883116883117,7.192143734262257e-05
2233,17,9,8,0.6060606060606061,0.0003542110842446388
2234,3,0,3,0.6666666666666666,6.45240993381665e-05
2235,5,1,4,1.0,0.00018186904851221798
2236,13,7,6,0.9027777777777778,0.00028691662249051553
2237,16,8,8,0.788235294117647,0.00032772797960494023
2238,14,7,7,0.234375,0.00024970899896663664
2239,13,6,7,0.8611111111111112,0.0002734368711673122
2240,36,16,20,0.6961678832116789,0.0002617247131162225
2241,13,6,7,0.8611111111111112,0.0002734368711673122
2242,9,3,6,0.38235294117647056,0.0001672772059037821
2243,16,7,9,0.6283185840707964,0.00029934092783356306
2244,10,5,5,0.36904761904761907,0.00019928410749684214
2245,6,2,4,0.10714285714285714,0.00016137214995843533
2246,9,3,6,0.45,0.0001382594093782102
2247,12,5,7,0.375,0.00014852910829333963
2248,7,1,6,0.14285714285714285,0.0001122677665328651
2249,13,5,8,0.5616438356164384,0.00025809777737889047
2250,7,2,5,0.2631578947368421,0.00011287231889748626
2251,6,1,5,0.08333333333333333,7.77406846476358e-05
2252,15,8,7,0.4266666666666667,0.0002923225600446846
2253,9,1,8,0.2857142857142857,7.491214555467682e-05
2254,11,5,6,0.24285714285714285,0.0005454519150092118
2255,8,4,4,0.5357142857142857,0.0001472456911470161
2256,1,0,1,0.0,6.45240993381665e-05
2257,7,2,5,0.3157894736842105,0.00011287231889748626
2258,2,0,2,0.0,6.45240993381665e-05
2259,13,7,6,0.23333333333333334,0.00046625861644974953
2260,4,1,3,0.5,9.003564603751244e-05
2261,5,0,5,0.3,6.45240993381665e-05
2262,1,0,1,0.0,6.45240993381665e-05
2263,8,4,4,0.6153846153846154,0.00015047329878498103
2264,17,8,9,0.5230769230769231,0.00019985105496935307
2265,19,8,11,0.6310975609756098,0.0002088870760740147
2266,21,8,13,0.6189024390243902,0.00019303651483829385
2267,8,4,4,0.16666666666666666,0.000149080905276851
2268,8,3,5,0.8461538461538461,0.00034443950572780397
2269,7,0,7,0.30952380952380953,6.45240993381665e-05
2270,35,19,16,0.2857142857142857,0.0005731356481197604
2271,1,0,1,0.0,6.45240993381665e-05
2272,12,5,7,0.3412698412698413,0.00017638372737876264
2273,17,10,7,0.11940298507462686,0.00040569285567662366
2274,4,2,2,0.4,9.481267537573662e-05
2275,7,3,4,0.2222222222222222,0.0001834957673092359
2276,15,4,11,0.44554455445544555,0.00013897485185997935
2277,3,0,3,0.16666666666666666,6.45240993381665e-05
2278,1,0,1,0.0,6.45240993381665e-05
2279,9,3,6,0.475,0.00014615870990731308
2280,11,5,6,0.74,0.00039228915158299804
2281,10,5,5,0.6,0.0004980530576501009
2282,5,2,3,0.625,0.00010290383343677273
2283,2,1,1,0.0,0.00021255726072400157
2284,5,1,4,0.0,8.692170226292334e-05
2285,7,1,6,0.375,7.362622437724382e-05
2286,10,5,5,1.0,0.00024399314750776598
2287,5,1,4,0.2777777777777778,9.432183208038399e-05
2288,68,61,7,0.06375525455394676,0.002796175082944083
2289,6,1,5,0.17857142857142858,7.615194158900547e-05
2290,9,2,7,0.125,0.00011093781393157998
2291,8,5,3,0.0,0.00028273402951172204
2292,22,9,13,0.7297297297297297,0.0002450477679058487
2293,32,13,19,0.4175257731958763,0.00041669296850333247
2294,21,9,12,0.7288557213930348,0.00024059476317889053
2295,20,10,10,0.8812154696132597,0.00025099315971937534
2296,40,22,18,0.28218465539661897,0.0005852053832086753
2297,26,12,14,0.6142857142857143,0.0003398126327588209
2298,15,4,11,0.2894736842105263,0.00014011744022784933
2299,9,2,7,0.15714285714285714,9.575318883522198e-05
2300,4,1,3,0.4,9.003564603751244e-05
2301,4,1,3,0.4,9.003564603751244e-05
2302,5,2,3,0.1111111111111111,0.00014003530215026173
2303,27,12,15,0.5425219941348973,0.00034071114668793773
2304,10,4,6,0.4166666666666667,0.00019078960394838747
2305,13,5,8,0.547945205479452,0.00015470298427425864
2306,2,2,0,1.0,9.348258042121059e-05
2307,9,4,5,0.9375,0.00033413734642618193
2308,4,2,2,0.08333333333333333,0.00011868490801185936
2309,2,2,0,0.5,0.0001256346475971745
2310,5,0,5,0.35,6.45240993381665e-05
2311,6,0,6,0.2,6.45240993381665e-05
2312,31,24,7,0.13478260869565217,0.0015981966123876157
2313,9,1,8,0.4142857142857143,6.961877723590347e-05
2314,15,7,8,0.345,0.00015971627405895341
2315,15,8,7,0.44666666666666666,0.0003667342443981537
2316,25,11,14,0.22154471544715448,0.00047774698410808227
2317,4,1,3,0.5,8.25309613367949e-05
2318,3,1,2,0.0,0.0001122234006173161
2319,4,2,2,0.0,0.0016170087606943424
2320,8,3,5,0.09615384615384616,0.00021727732137282564
2321,9,2,7,0.2,9.36081428662474e-05
2322,3,1,2,0.0,0.0020309741140995046
2323,7,1,6,0.15,0.00014065057689999867
2324,6,2,4,0.38461538461538464,0.00012181041593635937
2325,5,1,4,0.35,9.747392070259109e-05
2326,3,1,2,0.0,0.00010305056956268338
2327,5,0,5,0.55,6.45240993381665e-05
2328,4,1,3,0.0,9.003564603751244e-05
2329,7,0,7,0.42857142857142855,6.45240993381665e-05
2330,58,44,14,0.14239059438275636,0.001580558991571556
2331,6,1,5,0.08333333333333333,7.77406846476358e-05
2332,2,1,1,0.0,0.0004291135815339865
2333,7,3,4,0.625,0.00014770144657056563
2334,6,2,4,0.3076923076923077,0.00012181041593635937
2335,2,0,2,0.0,6.45240993381665e-05
2336,1,0,1,0.0,6.45240993381665e-05
2337,6,4,2,0.0,0.0008584872327758176
2338,5,1,4,0.0,8.193652845627633e-05
2339,2,1,1,0.0,0.00010149316901499454
2340,6,2,4,0.46153846153846156,0.00016820181198155639
2341,6,3,3,0.2,0.0001741343477527894
2342,5,2,3,0.0,0.00014037342101518878
2343,6,2,4,0.0,0.00013245160422134647
2344,9,6,3,0.3684210526315789,0.0009818817224042033
2345,1,0,1,0.0,6.45240993381665e-05
2346,2,1,1,0.0,0.0004291135815339865
2347,1,0,1,0.0,6.45240993381665e-05
2348,3,1,2,0.0,0.00016077755845475192
2349,8,4,4,0.038461538461538464,0.00018128769526165085
2350,2,1,1,0.0,0.0004291135815339865
2351,14,8,6,0.5919540229885057,0.0004212461659270611
2352,4,1,3,1.0,9.003564603751244e-05
2353,5,1,4,0.5555555555555556,0.00013799595101055586
2354,3,1,2,0.3333333333333333,0.00011122766185791527
2355,3,1,2,0.0,9.666049469051632e-05
2356,8,3,5,0.10714285714285714,0.0001984978477620504
2357,2,0,2,1.0,6.45240993381665e-05
2358,6,2,4,0.0,0.00010539363577963509
2359,6,5,1,0.16666666666666666,0.0015672993559517482
2360,4,1,3,0.0,9.190406863735224e-05
2361,3,1,2,0.5,9.414521699312006e-05
2362,5,1,4,0.0,8.193652845627633e-05
2363,5,1,4,0.05555555555555555,8.692170226292334e-05
2364,16,10,6,0.03333333333333333,0.00031847793053026087
2365,7,1,6,0.45,0.0002456367062103939
2366,4,1,3,0.2,0.00010453824459903626
2367,1,0,1,0.0,6.45240993381665e-05
2368,1,0,1,0.0,6.45240993381665e-05
2369,4,0,4,0.5,6.45240993381665e-05
2370,1,0,1,0.0,6.45240993381665e-05
2371,6,2,4,0.0,0.0001511063440511254
2372,2,0,2,0.5,6.45240993381665e-05
2373,7,4,3,0.0,0.00029007007120376426
2374,6,4,2,0.2,0.0004330579114096818
2375,4,1,3,1.0,9.003564603751244e-05
2376,9,1,8,0.2916666666666667,7.209120185321597e-05
2377,6,1,5,0.08333333333333333,7.77406846476358e-05
2378,1,0,1,0.0,6.45240993381665e-05
2379,4,2,2,0.0,0.00017847074255834727
2380,2,2,0,0.0,8.888628445421228e-05
2381,1,0,1,0.0,6.45240993381665e-05
2382,1,0,1,0.0,6.45240993381665e-05
2383,5,0,5,0.05,6.45240993381665e-05
2384,21,12,9,0.14201183431952663,0.0003722856997068497
2385,5,0,5,0.05,6.45240993381665e-05
2386,3,0,3,0.0,6.45240993381665e-05
2387,14,6,8,0.7777777777777778,0.0003298797675570624
2388,6,1,5,0.5,7.235950756905129e-05
2389,1,0,1,0.0,6.45240993381665e-05
2390,22,9,13,0.46216216216216216,0.00021343848390369761
2391,14,7,7,0.4666666666666667,0.0005322585491412154
2392,10,4,6,0.24074074074074073,0.000627614953264055
2393,20,11,9,0.32413793103448274,0.0011245948007337593
2394,8,4,4,0.0,0.00031899941172262446
2395,17,7,10,0.31,0.0009682297262755523
2396,6,3,3,1.0,0.00021850440756481356
2397,17,6,11,0.25742574257425743,0.0003556510733282798
2398,15,6,9,0.3972602739726027,0.0005272752844807427
2399,6,3,3,0.1,0.00020395213262541635
2400,10,5,5,1.0,0.00044289971796563493
2401,11,6,5,0.49074074074074076,0.0003396719919309166
2402,14,6,8,0.6588235294117647,0.00035929474248443095
2403,14,3,11,0.7272727272727273,9.330025549455642e-05
2404,36,25,11,0.11621621621621622,0.0013697893055829942
